station_id	first_date	first_year	last_date	last_year	data_days	data_starts	data_ends	code	name	lon	lat	boro	region_id	geoid
3523	2017-10-05	2017	2020-12-31	2020	1177	14402	14407		24 Ave & 29 St	-73.916142	40.7729	QN	71	401
3524	2017-10-05	2017	2020-12-31	2020	1176	21235	21328		19 St & 24 Ave	-73.9225403	40.7774552	QN	71	401
3525	2017-10-05	2017	2020-12-31	2020	1168	10103	10148		23 Ave & 27 St	-73.9153175	40.776165	QN	71	401
3528	2017-10-05	2017	2020-12-31	2020	1180	18544	18636		Steinway St & 23 Ave	-73.9077436	40.7713937	QN	71	401
3557	2017-10-05	2017	2020-12-31	2020	1109	10304	10363		40 Ave & 9 St	-73.945133	40.75742	QN	71	401
3641	2017-10-05	2017	2020-12-31	2020	1181	253936	253186		Broadway & W 25 St	-73.98918629	40.74286877	MN	71	105
3526	2017-10-06	2017	2020-12-31	2020	1180	48148	48241		31 St & 23 Ave	-73.9125551	40.7747878	QN	71	401
3530	2017-10-06	2017	2020-12-31	2020	1177	14986	15047		Crescent St & Ditmars Blvd	-73.9145645	40.7787185	QN	71	401
3527	2017-10-07	2017	2020-12-31	2020	1172	21622	21763		5 Ave & E 126 St	-73.941747	40.80698	MN	71	111
3532	2017-10-07	2017	2020-12-31	2020	1179	26916	26943		Ditmars Blvd & 19 St	-73.9183302	40.78145	QN	71	401
3584	2017-10-07	2017	2020-12-31	2020	1175	49442	44533		Eastern Pkwy & Franklin Ave	-73.9576801	40.6707767	BK	71	308
3537	2017-10-09	2017	2020-12-31	2020	1179	38600	38410		Carlton Ave & Dean St	-73.9710097	40.6809741	BK	71	308
3544	2017-10-09	2017	2020-12-31	2020	1176	29859	29248		Underhill Ave & Pacific St	-73.9646795	40.6804836	BK	71	308
3546	2017-10-09	2017	2020-12-31	2020	1173	11481	11107		Pacific St & Classon Ave	-73.9587903	40.6791944	BK	71	308
3549	2017-10-10	2017	2020-12-31	2020	1178	33913	32350		Grand Ave & Bergen St	-73.962408	40.678045	BK	71	308
3558	2017-10-10	2017	2020-12-31	2020	1177	49691	48956		Bergen St & Vanderbilt Ave	-73.9680438	40.6794388	BK	71	308
3562	2017-10-10	2017	2020-12-31	2020	1177	37920	36204		Classon Ave & St Marks Ave	-73.9596082	40.6765198	BK	71	308
3576	2017-10-10	2017	2020-12-31	2020	1178	49633	47074		Park Pl & Vanderbilt Ave	-73.969024	40.6767	BK	71	308
3579	2017-10-10	2017	2020-12-31	2020	1179	29822	29390		Sterling Pl & Bedford Ave	-73.954131	40.672695	BK	71	308
3515	2017-10-11	2017	2020-12-31	2020	1115	14596	14626		24 Ave & 26 St	-73.918544	40.774591	QN	71	401
3555	2017-10-11	2017	2020-12-31	2020	1176	32816	32640		28 St & 41 Ave	-73.93797	40.751047	QN	71	401
3580	2017-10-11	2017	2020-12-31	2020	1178	34336	31365		St Johns Pl & Washington Ave	-73.9631611	40.6737236	BK	71	308
3581	2017-10-11	2017	2020-12-31	2020	1178	39948	37210		Underhill Ave & Lincoln Pl	-73.9671457	40.6740123	BK	71	308
3574	2017-10-11	2017	2020-12-31	2020	1176	26789	25893		Prospect Pl & Underhill Ave	-73.96579	40.6769694	BK	71	308
3617	2017-10-11	2017	2020-12-31	2020	1175	22692	22500		28 Ave & 35 St	-73.9169858	40.7671	QN	71	401
3569	2017-10-12	2017	2020-12-31	2020	1175	29818	29157		Franklin Ave & St Marks Ave	-73.9561677	40.6758324	BK	71	308
3582	2017-10-12	2017	2020-12-31	2020	1172	14255	12959		Lincoln Pl & Classon Ave	-73.9609	40.6721683	BK	71	308
3596	2017-10-12	2017	2020-12-31	2020	1100	6892	7302		Sullivan Pl & Bedford Ave	-73.9574686	40.6642406	BK	71	309
3599	2017-10-13	2017	2020-09-24	2020	1068	47379	48808		Franklin Ave & Empire Blvd	-73.9605695	40.66314	BK	71	309
3517	2017-10-16	2017	2020-12-31	2020	1167	14858	14770		31 St & Hoyt Ave N	-73.9170074	40.7711528	QN	71	401
3559	2017-10-16	2017	2020-12-30	2020	1101	5243	5152		21 St & 38 Ave	-73.9391224	40.7576314	QN	71	401
3578	2017-10-16	2017	2020-12-31	2020	1169	23881	23640		Park Pl & Franklin Ave	-73.9564947	40.6741806	BK	71	308
3601	2017-10-16	2017	2020-12-31	2020	1148	15095	15498		Sterling St & Bedford Ave	-73.9569115	40.6627059	BK	71	309
3613	2017-10-16	2017	2020-12-31	2020	1169	32066	32157		Center Blvd & 48 Ave	-73.957539	40.745038	QN	71	402
3520	2017-10-17	2017	2020-12-31	2020	1167	23719	24325		Adam Clayton Powell Blvd & W 118 St	-73.951475	40.804372	MN	71	110
3585	2017-10-17	2017	2020-12-31	2020	1170	13383	13316		Union St & Bedford Ave	-73.9554162	40.6691783	BK	71	309
3618	2017-10-17	2017	2020-12-31	2020	1167	26943	26827		27 St & Hunter St	-73.941275	40.7485	QN	71	402
3606	2017-10-18	2017	2020-12-31	2020	1154	14003	13995		49 Ave & 21 St	-73.948852	40.74252	QN	71	402
3615	2017-10-18	2017	2020-12-31	2020	1165	32017	32295		44 Dr & 21 St	-73.9460927	40.748	QN	71	402
3583	2017-10-19	2017	2020-12-31	2020	1155	32279	28567		Eastern Pkwy & Washington Ave	-73.9631145	40.6716493	BK	71	355
3534	2017-10-20	2017	2020-12-31	2020	1168	72405	74895		Frederick Douglass Blvd & W 117 St	-73.954692	40.805159	MN	71	110
3539	2017-10-20	2017	2020-12-31	2020	1167	40834	32127		W 116 St & Amsterdam Ave	-73.9607082	40.8067581	MN	71	109
3620	2017-10-20	2017	2020-12-31	2020	1046	7953	7991		11 St & 43 Ave	-73.9479119	40.7519071	QN	71	402
3498	2017-10-23	2017	2020-12-31	2020	1157	18412	18770		Pleasant Ave & E 120 St	-73.9311847	40.7974772	MN	71	111
3604	2017-10-23	2017	2020-12-31	2020	1160	21684	22130		Rogers Ave & Sterling St	-73.9538746	40.6630619	BK	71	309
3622	2017-10-24	2017	2020-12-31	2020	1160	16714	16868		E 128 St & Madison Ave	-73.939182	40.80756	MN	71	111
3491	2017-10-24	2017	2020-12-31	2020	1164	23708	24071		E 118 St & 1 Ave	-73.93504	40.79747	MN	71	111
3587	2017-10-25	2017	2020-12-31	2020	1155	10981	10962		Carroll St & Washington Ave	-73.9618148	40.6686744	BK	71	309
3623	2017-10-27	2017	2020-12-31	2020	1161	28920	25450		W 120 St & Claremont Ave	-73.9634	40.8109494	MN	71	109
3611	2017-10-31	2017	2020-12-31	2020	1131	29593	29879		Vernon Blvd & 47 Rd	-73.9534573	40.7449067	QN	71	402
3646	2017-10-31	2017	2020-12-31	2020	1150	11396	11425		35 Ave & 10 St	-73.9398551	40.76315482	QN	71	401
3647	2017-10-31	2017	2020-12-31	2020	1123	8040	8115		48 Ave & 30 Pl	-73.93725872	40.74128309	QN	71	402
3571	2017-11-02	2017	2020-12-31	2020	1154	41237	40731		Bedford Ave & Bergen St	-73.952918	40.676368	BK	71	308
3575	2017-11-02	2017	2020-12-31	2020	1151	16983	17014		Crescent St & 34 Ave	-73.930562	40.76108	QN	71	401
3505	2017-11-06	2017	2020-12-31	2020	1142	11928	12202		Lexington Ave & E 127 St	-73.936322	40.805726	MN	71	111
3648	2017-11-06	2017	2020-12-31	2020	1151	47044	49946		Flushing Ave & Vanderbilt Ave	-73.9707756	40.69795032	BK	71	302
3649	2017-11-14	2017	2020-12-31	2020	1100	15353	15296		W 129 St & Convent Ave	-73.95324737	40.81439444	MN	71	109
3654	2017-12-21	2017	2020-12-31	2020	1099	13229	12888		31 St & Northern Blvd	-73.9334929	40.75186951	QN	71	401
3543	2017-12-30	2017	2020-12-31	2020	1086	11315	11002		Morningside Dr & Amsterdam Ave	-73.95736456	40.81028506	MN	71	109
3629	2018-01-01	2018	2020-12-31	2020	1088	29313	30249		Adam Clayton Powell Blvd & W 126 St	-73.94776493	40.80949535	MN	71	110
3658	2018-01-03	2018	2020-12-31	2020	991	65022	65420		W 18 St & 9 Ave	-74.00367558	40.74353373	MN	71	104
3661	2018-01-11	2018	2020-12-31	2020	1074	7216	7350		Montgomery St & Franklin Ave	-73.96055639	40.66643931	BK	71	309
3656	2018-01-16	2018	2020-12-31	2020	1081	141505	143433		E 2 St & Avenue A	-73.98583621	40.72307749	MN	71	103
3664	2018-01-25	2018	2020-12-31	2020	1077	151298	163725		North Moore St & Greenwich St	-74.01030064	40.72019521	MN	71	101
3662	2018-01-30	2018	2020-02-14	2020	745	13702	13615		31 Ave & Steinway St	-73.91691685	40.7612939	QN	71	401
3608	2018-02-14	2018	2020-12-31	2020	1049	12683	12723		5 St & 51 Ave	-73.9566	40.7423737	QN	71	402
3668	2018-02-28	2018	2020-12-31	2020	1037	46521	46748		Leonard St & Nassau Ave	-73.94984365	40.72395678	BK	71	301
3299	2018-03-02	2018	2020-12-31	2020	1033	18861	18854		E 98 St & Park Ave	-73.95206	40.78813	MN	71	111
3671	2018-03-15	2018	2020-12-31	2020	988	58890	57543		E 81 St & 2 Ave	-73.95427465	40.77477945	MN	71	108
3674	2018-03-28	2018	2020-12-31	2020	1011	90560	99385		Jay St & York St	-73.9867267	40.70140317	BK	71	302
3677	2018-04-13	2018	2020-12-31	2020	989	5357	4306		Glenwood Ave	-74.07106072	40.72755147	JC	70	906
3678	2018-04-13	2018	2020-12-31	2020	1007	9320	7364		Fairmount Ave	-74.07195926	40.72572614	JC	70	906
3628	2018-04-17	2018	2020-12-31	2020	989	43484	44011		Lenox Ave & W 117 St	-73.9490782	40.8025566	MN	71	110
3680	2018-04-18	2018	2020-12-31	2020	984	90391	87677		E 43 St & 5 Ave	-73.98025185	40.75412081	MN	71	105
3679	2018-04-20	2018	2020-12-31	2020	995	9221	8437		Bergen Ave	-74.071455	40.72210379	JC	70	906
3681	2018-04-20	2018	2020-12-31	2020	998	15659	15504		Grand St	-74.03768331	40.71517768	JC	70	906
3673	2018-04-24	2018	2020-12-31	2020	982	34091	34101		Dean St & Franklin Ave	-73.95563722	40.67759207	BK	71	308
3483	2018-04-27	2018	2020-12-31	2020	988	10964	10724		Montgomery St	-74.05099	40.71942	JC	70	906
3676	2018-05-16	2018	2020-12-31	2020	960	27134	31566		Van Brunt St & Van Dyke St	-74.01472628	40.67583294	BK	71	306
3686	2018-05-28	2018	2020-12-31	2020	948	144659	147530		Gansevoort St & Hudson St	-74.00507033	40.7394482	MN	71	102
3687	2018-06-15	2018	2020-12-31	2020	930	169612	169236		E 33 St & 1 Ave	-73.97449784	40.74322681	MN	71	106
3689	2018-06-16	2018	2020-12-31	2020	890	32837	29959		W 104 St & Amsterdam Ave	-73.9664948	40.79904139	MN	71	107
3691	2018-06-28	2018	2020-12-31	2020	868	13347	13350		28 Ave & 44 St	-73.91065121	40.76408932	QN	71	401
3692	2018-06-29	2018	2020-02-04	2020	573	6643	6751		5 St & Market St	-73.97440128	40.69999748	BK	71	302
3693	2018-07-05	2018	2020-12-31	2020	910	28457	29035		N 11 St & Kent Ave	-73.95921931	40.72248189	BK	71	301
3690	2018-07-09	2018	2020-12-31	2020	905	49049	49318		Park Pl & Church St	-74.00935516	40.71334184	MN	71	101
3694	2018-07-13	2018	2020-12-31	2020	861	2891	2727		Jackson Square	-74.0789	40.71113	JC	70	906
3697	2018-07-27	2018	2020-12-31	2020	888	80455	78816		W 64 St & Thelonious Monk Circle	-73.98918696	40.77515953	MN	71	107
3699	2018-08-06	2018	2020-12-31	2020	879	80418	78962		W 50 St & 9 Ave	-73.98917958	40.76360468	MN	71	104
3705	2018-08-22	2018	2020-12-31	2020	67	7935	8026		Thompson St & Bleecker St	-73.99968781	40.72840059	MN	71	102
3704	2018-08-23	2018	2020-12-31	2020	787	3768	3801		47 Ave & Skillman Ave	-73.94176483	40.74375241	QN	71	402
3630	2018-09-12	2018	2020-12-31	2020	841	37107	37729		Frederick Douglass Blvd & W 115 St	-73.9559308	40.8038654	MN	71	110
3709	2018-10-15	2018	2020-12-31	2020	694	82158	81912		W 15 St & 6 Ave	-73.99642959	40.73804614	MN	71	104
3711	2018-10-16	2018	2020-12-31	2020	808	182513	176570		E 13 St & Avenue A	-73.98067966	40.72966729	MN	71	103
3712	2018-10-19	2018	2020-12-31	2020	798	63868	62948		W 35 St & Dyer Ave	-73.99740189	40.75469175	MN	71	104
3714	2018-11-08	2018	2020-12-31	2020	784	19847	18854		Division Ave & Hooper St	-73.9544354	40.70684203	BK	71	301
3715	2018-11-13	2018	2020-12-31	2020	782	58372	59706		Driggs Ave & N 9 St	-73.95520136	40.71816969	BK	71	301
3716	2018-11-15	2018	2020-12-31	2020	768	6624	6603		40 Ave & Crescent St	-73.93795609	40.7535992	QN	71	401
3718	2018-12-05	2018	2020-12-31	2020	729	84738	81784		E 11 St & Avenue B	-73.97950418	40.72746421	MN	71	103
3721	2018-12-13	2018	2020-12-31	2020	749	34160	33921		31 St & Newtown Ave	-73.92093346	40.76754878	QN	71	401
3720	2018-12-13	2018	2020-03-09	2020	450	3800	4121		Wyckoff St & Bond St	-73.98721285	40.68461654	BK	71	306
3723	2019-01-07	2019	2020-12-11	2020	701	24551	24752		Cadman Plaza E & Johnson St	-73.99015725	40.69531728	BK	71	302
3724	2019-01-09	2019	2020-12-31	2020	720	104232	101927		7 Ave & Central Park South	-73.97906899	40.76674056	MN	71	105
3725	2019-01-11	2019	2020-12-31	2020	721	74974	74602		2 Ave & E 72 St	-73.95840794	40.76876203	MN	71	108
3726	2019-01-14	2019	2020-12-31	2020	674	29304	29419		Center Blvd & 51 Ave	-73.95960689	40.74336608	QN	71	402
3728	2019-01-25	2019	2020-12-31	2020	706	19656	19324		Pierrepont St & Monroe Pl	-73.99344027	40.69535693	BK	71	302
3727	2019-01-29	2019	2020-12-31	2020	702	14328	14200		Frost St & Meeker Ave	-73.94880027	40.71766197	BK	71	301
3733	2019-02-19	2019	2020-12-31	2020	681	54966	50616		Avenue C & E 18 St	-73.973984	40.730563	MN	71	106
3737	2019-02-19	2019	2020-12-31	2020	681	62887	63284		Stanton St & Norfolk St	-73.986274	40.720747	MN	71	103
3745	2019-02-22	2019	2020-12-31	2020	678	17168	16989		36 Ave & 31 St	-73.92957486	40.75651273	QN	71	401
3707	2019-03-01	2019	2020-12-31	2020	645	115086	112885		Lexington Ave & E 26 St	-73.983293	40.741459	MN	71	106
3708	2019-03-01	2019	2020-12-31	2020	671	84538	84852		W 13 St & 5 Ave	-73.99431	40.735445	MN	71	102
3746	2019-03-07	2019	2020-12-31	2020	664	90532	94387		6 Ave & Broome St	-74.00473036	40.72430832	MN	71	102
3734	2019-03-08	2019	2020-12-31	2020	664	47204	45698		E 58 St &  1 Ave (NW Corner)	-73.962658	40.759125	MN	71	106
3749	2019-03-13	2019	2020-12-31	2020	635	56187	55834		Lexington Ave & E 36 St	-73.97880077	40.74757396	MN	71	106
3763	2019-04-09	2019	2020-12-31	2020	622	13285	13451		Wyckoff Av & Jefferson St	-73.923711	40.707165	BK	71	304
3756	2019-04-13	2019	2020-12-31	2020	626	11458	11548		White St & Moore St	-73.9351	40.704508	BK	71	301
3761	2019-04-13	2019	2020-12-31	2020	625	10746	10685		Cedar St & Myrtle Ave	-73.926241	40.697842	BK	71	304
3757	2019-04-15	2019	2020-12-31	2020	619	6284	6333		Stagg St & Morgan Ave	-73.93372	40.710681	BK	71	301
3758	2019-04-15	2019	2020-12-31	2020	627	9807	9827		George St & Wilson Ave	-73.92997	40.702997	BK	71	304
3759	2019-04-16	2019	2020-12-31	2020	625	10877	10988		Irving Ave & Jefferson St	-73.92535	40.70538	BK	71	304
3760	2019-04-16	2019	2020-12-31	2020	620	10308	10377		Willoughby Ave & Wyckoff Ave	-73.92153	40.705614	BK	71	304
3755	2019-04-17	2019	2020-12-31	2020	624	21265	21259		DeKalb Ave & Franklin Ave	-73.95746179	40.69064807	BK	71	303
3767	2019-04-19	2019	2020-12-31	2020	584	8424	8376		Powers St & Olive St	-73.93894	40.71323	BK	71	301
3771	2019-04-19	2019	2020-12-31	2020	622	14157	14456		McKibbin St & Bogart St	-73.933871	40.706237	BK	71	301
3776	2019-04-19	2019	2020-12-31	2020	621	10540	10357		Central Ave & Starr Street	-73.92834	40.700003	BK	71	304
3762	2019-04-24	2019	2020-12-31	2020	616	9405	10241		3 Ave & Carroll St	-73.9865	40.677027	BK	71	306
3766	2019-04-25	2019	2020-12-31	2020	616	15655	15605		Sharon St & Olive St	-73.93856	40.715353	BK	71	301
3769	2019-04-25	2019	2020-12-31	2020	597	3190	3252		White St & Johnson Ave	-73.93581	40.707174	BK	71	301
3772	2019-04-25	2019	2020-12-31	2020	615	7468	7453		Devoe St & Morgan Ave	-73.93515	40.713811	BK	71	301
3775	2019-04-25	2019	2020-12-31	2020	616	17973	18050		Suydam St & Knickerbocker Ave	-73.923769	40.702013	BK	71	304
3764	2019-04-26	2019	2020-12-31	2020	612	6172	6180		Bushwick Ave & McKibbin St	-73.93936	40.705517	BK	71	301
3781	2019-05-01	2019	2020-12-31	2020	608	10929	10911		Greene Av & Myrtle Av	-73.918877	40.698568	BK	71	304
3768	2019-05-03	2019	2020-12-31	2020	607	7432	7439		Waterbury St & Stagg St	-73.93734	40.71019	BK	71	301
3765	2019-05-06	2019	2020-12-31	2020	598	4712	4658		Bushwick Ave & Stagg St	-73.94008	40.709897	BK	71	301
3770	2019-05-09	2019	2020-12-31	2020	599	8611	8335		Central Ave & Flushing Ave	-73.9333	40.702831	BK	71	304
3779	2019-05-14	2019	2020-12-31	2020	568	5952	5868		Hart St & Wyckoff Ave	-73.919911	40.704876	BK	71	304
3790	2019-05-16	2019	2020-12-31	2020	595	21412	21369		Henry St & Middagh St	-73.991581	40.7003	BK	71	302
3787	2019-05-17	2019	2020-12-31	2020	587	11257	11396		Dock 72 Way & Market St	-73.97141	40.69985	BK	71	302
3773	2019-05-28	2019	2020-12-31	2020	581	10465	10467		Knickerbocker Ave & Thames St	-73.92976	40.70539	BK	71	301
3774	2019-05-28	2019	2020-12-31	2020	583	10160	10226		Knickerbocker Ave & George St	-73.92836	40.704425	BK	71	304
3777	2019-05-28	2019	2020-12-31	2020	582	10177	10207		Stockholm St & Wilson Ave	-73.923044	40.699304	BK	71	304
3778	2019-05-31	2019	2020-12-31	2020	577	8734	8735		Irving Ave & DeKalb Ave	-73.92095	40.7027	BK	71	304
3788	2019-05-31	2019	2020-01-08	2020	223	32290	32565		E 12 St & 4 Av	-73.98974	40.73269	MN	71	103
3791	2019-05-31	2019	2020-12-31	2020	601	5586	5864		Hoboken Ave at Monmouth St	-74.04696375	40.73520838	JC	70	906
3782	2019-06-04	2019	2020-12-31	2020	569	28459	28804		Brooklyn Bridge Park - Pier 2	-73.997178	40.698458	BK	71	302
3783	2019-06-14	2019	2020-12-31	2020	539	48930	50096		Cliff St & Fulton St	-74.00495	40.70838	MN	71	101
3795	2019-06-18	2019	2020-12-31	2020	559	5316	5416		10 St & 2 Ave	-73.993612	40.671907	BK	71	306
3793	2019-06-19	2019	2020-12-31	2020	514	8241	8333		Stuyvesant Walk & 1 Av Loop	-73.97898383	40.73233978	MN	71	106
3789	2019-07-11	2019	2020-12-31	2020	534	14593	14393		Fulton St & Irving Pl	-73.959432	40.68186	BK	71	302
3792	2019-07-11	2019	2020-12-31	2020	556	21613	24373		Columbus Dr at Exchange Pl	-74.03281	40.71687	JC	70	906
3799	2019-07-22	2019	2020-12-31	2020	500	74297	70776		6 Ave & W 34 St	-73.98805	40.74964	MN	71	105
3798	2019-07-25	2019	2020-12-31	2020	524	51537	50320		W 40 St & 5 Ave	-73.982079	40.752269	MN	71	105
3803	2019-08-01	2019	2020-12-31	2020	518	6704	6787		Bedford Ave & Montgomery St	-73.956934	40.665816	BK	71	309
3804	2019-08-09	2019	2020-12-31	2020	511	27368	28202		Front St & Jay St	-73.986842	40.702461	BK	71	302
3809	2019-08-26	2019	2020-12-31	2020	490	55001	54512		W 55 St & 6 Ave	-73.978434	40.763189	MN	71	105
3810	2019-08-27	2019	2020-01-16	2020	140	12419	10861		Central Park West & W 82 St	-73.971211	40.782593	MN	71	164
3811	2019-09-07	2019	2020-12-31	2020	476	4071	4133		27 Ave & 3 St	-73.9342	40.77485	QN	71	401
3812	2019-09-17	2019	2020-12-31	2020	471	94979	99043		University Pl & E 14 St	-73.992085	40.734814	MN	71	102
3842	2019-09-23	2019	2020-12-31	2020	453	5853	5352		Bushwick Ave & Dekalb Ave	-73.92825	40.69502	BK	71	304
3821	2019-09-24	2019	2020-12-31	2020	463	6978	6700		Evergreen Ave & Noll St	-73.93318	40.70106	BK	71	304
3822	2019-09-24	2019	2020-12-31	2020	459	5301	5258		Bushwick Ave & Forrest St	-73.93641	40.70076	BK	71	304
3823	2019-09-24	2019	2020-12-31	2020	465	8894	8908		Beaver St & Fayette St	-73.93921	40.70099	BK	71	304
3854	2019-09-25	2019	2020-12-31	2020	451	3958	3959		Morgan Ave & Maspeth Ave	-73.93637	40.716657	BK	71	301
3858	2019-09-25	2019	2020-12-31	2020	461	5099	5171		Kent St & McGuinness Blvd	-73.95161	40.73124	BK	71	301
3816	2019-09-25	2019	2020-12-31	2020	404	1200	1167		Metropolitan Ave & Vandervoort Ave	-73.93323	40.71429	BK	71	301
3820	2019-09-25	2019	2020-12-31	2020	447	9039	9090		Willoughby Ave & Myrtle Ave	-73.93098	40.69757	BK	71	304
3817	2019-09-26	2019	2020-12-31	2020	460	5245	5248		Withers St & Kingsland Ave	-73.94051	40.71773	BK	71	301
3818	2019-09-26	2019	2020-12-31	2020	462	7344	7411		Calyer St & Jewel St	-73.94839	40.72984	BK	71	301
3819	2019-09-26	2019	2020-12-31	2020	457	4346	4364		Green St & McGuinness Blvd	-73.95204	40.73396	BK	71	301
3853	2019-09-26	2019	2020-12-31	2020	451	3404	3444		Harrison Pl & Porter Ave	-73.92851	40.70686	BK	71	301
3857	2019-10-02	2019	2020-12-31	2020	454	5998	6012		Engert Ave & McGuinness Blvd	-73.94546	40.72158	BK	71	301
3850	2019-10-03	2019	2020-12-31	2020	452	4585	4635		Jefferson St & Cypress Ave	-73.92157	40.70907	BK	71	304
3849	2019-10-03	2019	2020-12-31	2020	447	2415	2434		Suydam St & St. Nicholas Ave	-73.91945	40.70636	BK	71	304
3840	2019-10-07	2019	2020-12-31	2020	448	4334	4181		Putnam Ave & Wyckoff Ave	-73.90904	40.69811	BK	71	304
3843	2019-10-07	2019	2020-12-30	2020	445	3005	3024		Myrtle Ave & Grove St	-73.91516	40.69905	BK	71	304
3844	2019-10-07	2019	2020-12-31	2020	449	5010	4914		Myrtle Ave & Linden St	-73.91337	40.69943	BK	71	304
3855	2019-10-07	2019	2020-12-31	2020	428	2750	2745		Frost St & Debevoise Ave	-73.93948	40.71882	BK	71	301
3839	2019-10-08	2019	2020-12-31	2020	437	3713	3526		Putnam Ave & Knickerbocker Ave	-73.91164	40.69545	BK	71	304
3780	2019-10-09	2019	2020-12-31	2020	449	7571	7626		Wyckoff Av & Stanhope St	-73.917775	40.703545	BK	71	304
3848	2019-10-09	2019	2020-12-31	2020	444	8335	8164		Suydam St & Broadway	-73.93223	40.69544	BK	71	304
3852	2019-10-09	2019	2020-12-31	2020	428	2165	2208		Stewart Ave & Johnson Ave	-73.92587	40.70869	BK	71	301
3860	2019-10-09	2019	2020-12-31	2020	448	6580	6409		Wilson Ave & Troutman St	-73.92754	40.70166	BK	71	304
3845	2019-10-10	2019	2020-12-31	2020	447	6574	6561		Irving Ave & Harman St	-73.9179	40.70108	BK	71	304
3861	2019-10-10	2019	2020-12-31	2020	429	3378	3372		Menahan St & Wyckoff Ave	-73.91422	40.70113	BK	71	304
3851	2019-10-10	2019	2020-12-30	2020	420	1423	1453		Metropolitan Ave & Stewart Ave	-73.92793	40.71401	BK	71	301
3815	2019-10-11	2019	2020-12-31	2020	447	35077	34955		E 51 St & 2 Ave	-73.967641	40.755293	MN	71	106
3847	2019-10-11	2019	2020-12-31	2020	418	3086	3000		Cedar St & Evergreen Ave	-73.92807	40.69671	BK	71	304
3870	2019-10-12	2019	2020-12-31	2020	443	9217	9104		Melrose St & Broadway	-73.935877	40.697481	BK	71	304
3862	2019-10-16	2019	2020-12-30	2020	395	2089	2107		Linden St & Knickerbocker Ave	-73.91566	40.69714	BK	71	304
3837	2019-10-17	2019	2020-12-31	2020	441	7555	7276		Broadway & Kosciuszko St	-73.92852	40.69329	BK	71	304
3838	2019-10-17	2019	2020-12-31	2020	441	5655	5643		Bushwick Ave & Harman St	-73.92524	40.69356	BK	71	304
3841	2019-10-17	2019	2020-12-31	2020	434	3118	3070		Menahan St & Central Ave	-73.9196	40.69543	BK	71	304
3856	2019-10-17	2019	2020-12-31	2020	441	12561	12495		Kingsland Ave & Nassau Ave	-73.94173	40.72577	BK	71	301
3891	2019-10-18	2019	2020-12-31	2020	434	3825	3796		Irving Ave & Palmetto St	-73.9127	40.698	BK	71	304
3846	2019-10-19	2019	2020-12-31	2020	433	4530	4447		Central Ave & Himrod St	-73.92302	40.69676	BK	71	304
3881	2019-10-21	2019	2020-12-31	2020	417	36121	36492		12 Ave & W 125 St	-73.960405	40.818299	MN	71	109
3836	2019-10-22	2019	2020-12-31	2020	427	4891	4833		Bushwick Ave & Linden St	-73.92146	40.69146	BK	71	304
3863	2019-10-22	2019	2020-12-31	2020	434	3992	4017		Central Ave & Woodbine St	-73.91605	40.69296	BK	71	304
3869	2019-10-22	2019	2020-12-31	2020	431	4984	4915		Van Buren St & Broadway	-73.92617	40.692	BK	71	304
3834	2019-10-22	2019	2020-12-31	2020	435	4036	4044		Irving Ave & Halsey St	-73.90663	40.69467	BK	71	304
3879	2019-10-23	2019	2020-12-31	2020	428	7500	7453		Broadway & Madison St	-73.91966	40.68822	BK	71	304
3864	2019-10-24	2019	2020-12-31	2020	418	2406	2385		Central Ave & Covert St	-73.90951	40.68929	BK	71	304
3865	2019-10-28	2019	2020-12-31	2020	424	3122	3105		Knickerbocker Ave & Cooper St	-73.90448	40.69081	BK	71	304
3826	2019-10-29	2019	2020-12-31	2020	406	2255	2259		Moffat St & Bushwick	-73.90925	40.68458	BK	71	304
3827	2019-10-29	2019	2020-12-31	2020	427	6649	6585		Halsey St & Broadway	-73.91564	40.68565	BK	71	316
3829	2019-10-29	2019	2020-12-31	2020	415	2570	2566		Central Ave & Decatur St	-73.90798	40.6882	BK	71	304
3890	2019-10-29	2019	2020-12-31	2020	429	9301	8940		Grove St & Broadway	-73.923511	40.69047	BK	71	304
3828	2019-10-31	2019	2020-12-31	2020	421	2828	2836		Eldert St & Bushwick Ave	-73.91321	40.68652	BK	71	304
3833	2019-10-31	2019	2020-12-31	2020	404	2128	2041		Madison St & Evergreen Ave	-73.91693	40.69122	BK	71	304
3868	2019-10-31	2019	2020-12-31	2020	424	3274	3260		Knickerbocker Ave & Halsey St	-73.90824	40.693	BK	71	304
3832	2019-11-05	2019	2020-12-31	2020	422	4228	4196		Central Ave & Weirfield St	-73.91181	40.69055	BK	71	304
3835	2019-11-05	2019	2020-12-31	2020	417	3414	3282		Knickerbocker Ave & Hancock St	-73.90974	40.69385	BK	71	304
3830	2019-11-05	2019	2020-12-31	2020	397	2380	2395		Halsey St & Evergreen Ave	-73.91227	40.68858	BK	71	304
3871	2019-11-05	2019	2020-12-31	2020	369	1714	1672		Bushwick Ave & Furman Ave	-73.90623	40.68281	BK	71	304
3814	2019-11-06	2019	2020-12-31	2020	408	17242	17197		E 56 St & Madison Ave	-73.972628	40.761573	MN	71	105
3866	2019-11-06	2019	2020-12-31	2020	417	2884	2861		Wilson Ave & Moffat St	-73.90506	40.68906	BK	71	304
3825	2019-11-07	2019	2020-12-31	2020	367	2003	1970		Broadway & Furman Ave	-73.90756	40.68139	BK	71	304
